slug,name,sku,price_cents,compare_at_price_cents,initial_stock,image_url,category_slug,description,delivery_information,return_policy,warranty_info,whats_in_the_box,package_length_mm,package_width_mm,package_height_mm,gross_weight_g,currency
bananas-1kg,Bananas 1kg,FRS-BAN-1,2499,,25,https://loremflickr.com/800/800/banana%2Cfruit?lock=74365,fresh-produce,"Bananas 1kg (SKU FRS-BAN-1) is listed in our fresh produce range on AvoToday. Best enjoyed soon after delivery. Quality depends on seasonal supply — appearance may vary slightly from photos.

Order online for delivery or pickup in Namibia — pricing is shown in NAD including the variant on this page. Images are representative; labels, batch codes, or bundle contents may vary by supplier shipment.","We deliver across Namibia where service is available. After you add Bananas 1kg to your cart, choose home delivery or a pickup point at checkout — fees and estimated windows depend on your address and the courier lane selected.

Packed for transit in a carton of approximately 280 × 180 × 95 mm (shipping weight approx. 1.10 kg).

You will receive order updates when your order is confirmed, packed, and handed to the courier. Inspect the outer box on arrival and note any visible damage on delivery where possible.","Returns and exchanges for Bananas 1kg follow the retailer policy and applicable consumer protection rules in Namibia.

To request help, open your order in AvoToday and contact support with your order number, SKU, and a short description of the issue. Photos of the product and packaging speed up resolution.

Perishable and opened food items are generally not returnable unless damaged in transit or incorrect item supplied.","Food, beverages, and perishables are sold for consumption. Quality issues (damage, leaks, obvious spoilage) reported within a short window after delivery may be reviewed with photos and your order reference. Routine freshness and taste preferences are not warranty matters.","Contents of this shipment

Product: Bananas 1kg
SKU: FRS-BAN-1
Variant: Standard (FRS-BAN-1)

Outer retail / shipping carton (L × W × H):
280 × 180 × 95 mm (shipping weight approx. 1.10 kg)

Included in the box:
• 1 × Bananas 1kg — the item described on this product page

Packaging may differ slightly from photos (seasonal sleeves, language on labels). Accessories shown in marketing images are included only when listed above. Retain the carton until you have inspected the product.",280,180,95,1100,NAD
apples-red-1kg,Apples red 1kg,FRS-APL-1,2999,,25,https://loremflickr.com/800/800/apple%2Cfruit?lock=45787,fresh-produce,"Apples red 1kg (SKU FRS-APL-1) is listed in our fresh produce range on AvoToday. Best enjoyed soon after delivery. Quality depends on seasonal supply — appearance may vary slightly from photos.

Order online for delivery or pickup in Namibia — pricing is shown in NAD including the variant on this page. Images are representative; labels, batch codes, or bundle contents may vary by supplier shipment.","We deliver across Namibia where service is available. After you add Apples red 1kg to your cart, choose home delivery or a pickup point at checkout — fees and estimated windows depend on your address and the courier lane selected.

Packed for transit in a carton of approximately 280 × 180 × 95 mm (shipping weight approx. 1.10 kg).

You will receive order updates when your order is confirmed, packed, and handed to the courier. Inspect the outer box on arrival and note any visible damage on delivery where possible.","Returns and exchanges for Apples red 1kg follow the retailer policy and applicable consumer protection rules in Namibia.

To request help, open your order in AvoToday and contact support with your order number, SKU, and a short description of the issue. Photos of the product and packaging speed up resolution.

Perishable and opened food items are generally not returnable unless damaged in transit or incorrect item supplied.","Food, beverages, and perishables are sold for consumption. Quality issues (damage, leaks, obvious spoilage) reported within a short window after delivery may be reviewed with photos and your order reference. Routine freshness and taste preferences are not warranty matters.","Contents of this shipment

Product: Apples red 1kg
SKU: FRS-APL-1
Variant: Standard (FRS-APL-1)

Outer retail / shipping carton (L × W × H):
280 × 180 × 95 mm (shipping weight approx. 1.10 kg)

Included in the box:
• 1 × Apples red 1kg — the item described on this product page

Packaging may differ slightly from photos (seasonal sleeves, language on labels). Accessories shown in marketing images are included only when listed above. Retain the carton until you have inspected the product.",280,180,95,1100,NAD
potatoes-2kg-bag,Potatoes 2kg bag,FRS-POT-2,3499,,25,https://loremflickr.com/800/800/potato%2Cvegetable?lock=16500,fresh-produce,"Potatoes 2kg bag (SKU FRS-POT-2) is listed in our fresh produce range on AvoToday. Best enjoyed soon after delivery. Quality depends on seasonal supply — appearance may vary slightly from photos.

Order online for delivery or pickup in Namibia — pricing is shown in NAD including the variant on this page. Images are representative; labels, batch codes, or bundle contents may vary by supplier shipment.","We deliver across Namibia where service is available. After you add Potatoes 2kg bag to your cart, choose home delivery or a pickup point at checkout — fees and estimated windows depend on your address and the courier lane selected.

Packed for transit in a carton of approximately 280 × 180 × 95 mm (shipping weight approx. 1.10 kg).

You will receive order updates when your order is confirmed, packed, and handed to the courier. Inspect the outer box on arrival and note any visible damage on delivery where possible.","Returns and exchanges for Potatoes 2kg bag follow the retailer policy and applicable consumer protection rules in Namibia.

To request help, open your order in AvoToday and contact support with your order number, SKU, and a short description of the issue. Photos of the product and packaging speed up resolution.

Perishable and opened food items are generally not returnable unless damaged in transit or incorrect item supplied.","Food, beverages, and perishables are sold for consumption. Quality issues (damage, leaks, obvious spoilage) reported within a short window after delivery may be reviewed with photos and your order reference. Routine freshness and taste preferences are not warranty matters.","Contents of this shipment

Product: Potatoes 2kg bag
SKU: FRS-POT-2
Variant: Standard (FRS-POT-2)

Outer retail / shipping carton (L × W × H):
280 × 180 × 95 mm (shipping weight approx. 1.10 kg)

Included in the box:
• 1 × Potatoes 2kg bag — the item described on this product page

Packaging may differ slightly from photos (seasonal sleeves, language on labels). Accessories shown in marketing images are included only when listed above. Retain the carton until you have inspected the product.",280,180,95,1100,NAD
onions-brown-1kg,Onions brown 1kg,FRS-ONI-1,1999,,25,https://loremflickr.com/800/800/onion%2Cvegetable?lock=42616,fresh-produce,"Onions brown 1kg (SKU FRS-ONI-1) is listed in our fresh produce range on AvoToday. Best enjoyed soon after delivery. Quality depends on seasonal supply — appearance may vary slightly from photos.

Order online for delivery or pickup in Namibia — pricing is shown in NAD including the variant on this page. Images are representative; labels, batch codes, or bundle contents may vary by supplier shipment.","We deliver across Namibia where service is available. After you add Onions brown 1kg to your cart, choose home delivery or a pickup point at checkout — fees and estimated windows depend on your address and the courier lane selected.

Packed for transit in a carton of approximately 280 × 180 × 95 mm (shipping weight approx. 1.10 kg).

You will receive order updates when your order is confirmed, packed, and handed to the courier. Inspect the outer box on arrival and note any visible damage on delivery where possible.","Returns and exchanges for Onions brown 1kg follow the retailer policy and applicable consumer protection rules in Namibia.

To request help, open your order in AvoToday and contact support with your order number, SKU, and a short description of the issue. Photos of the product and packaging speed up resolution.

Perishable and opened food items are generally not returnable unless damaged in transit or incorrect item supplied.","Food, beverages, and perishables are sold for consumption. Quality issues (damage, leaks, obvious spoilage) reported within a short window after delivery may be reviewed with photos and your order reference. Routine freshness and taste preferences are not warranty matters.","Contents of this shipment

Product: Onions brown 1kg
SKU: FRS-ONI-1
Variant: Standard (FRS-ONI-1)

Outer retail / shipping carton (L × W × H):
280 × 180 × 95 mm (shipping weight approx. 1.10 kg)

Included in the box:
• 1 × Onions brown 1kg — the item described on this product page

Packaging may differ slightly from photos (seasonal sleeves, language on labels). Accessories shown in marketing images are included only when listed above. Retain the carton until you have inspected the product.",280,180,95,1100,NAD
tomatoes-500g,Tomatoes 500g,FRS-TOM-500,2799,,25,https://loremflickr.com/800/800/tomato%2Cvegetable?lock=91892,fresh-produce,"Tomatoes 500g (SKU FRS-TOM-500) is listed in our fresh produce range on AvoToday. Best enjoyed soon after delivery. Quality depends on seasonal supply — appearance may vary slightly from photos.

Order online for delivery or pickup in Namibia — pricing is shown in NAD including the variant on this page. Images are representative; labels, batch codes, or bundle contents may vary by supplier shipment.","We deliver across Namibia where service is available. After you add Tomatoes 500g to your cart, choose home delivery or a pickup point at checkout — fees and estimated windows depend on your address and the courier lane selected.

Packed for transit in a carton of approximately 280 × 180 × 95 mm (shipping weight approx. 1.10 kg).

You will receive order updates when your order is confirmed, packed, and handed to the courier. Inspect the outer box on arrival and note any visible damage on delivery where possible.","Returns and exchanges for Tomatoes 500g follow the retailer policy and applicable consumer protection rules in Namibia.

To request help, open your order in AvoToday and contact support with your order number, SKU, and a short description of the issue. Photos of the product and packaging speed up resolution.

Perishable and opened food items are generally not returnable unless damaged in transit or incorrect item supplied.","Food, beverages, and perishables are sold for consumption. Quality issues (damage, leaks, obvious spoilage) reported within a short window after delivery may be reviewed with photos and your order reference. Routine freshness and taste preferences are not warranty matters.","Contents of this shipment

Product: Tomatoes 500g
SKU: FRS-TOM-500
Variant: Standard (FRS-TOM-500)

Outer retail / shipping carton (L × W × H):
280 × 180 × 95 mm (shipping weight approx. 1.10 kg)

Included in the box:
• 1 × Tomatoes 500g — the item described on this product page

Packaging may differ slightly from photos (seasonal sleeves, language on labels). Accessories shown in marketing images are included only when listed above. Retain the carton until you have inspected the product.",280,180,95,1100,NAD
carrots-1kg,Carrots 1kg,FRS-CAR-1,2299,,25,https://loremflickr.com/800/800/carrot%2Cvegetable?lock=11730,fresh-produce,"Carrots 1kg (SKU FRS-CAR-1) is listed in our fresh produce range on AvoToday. Best enjoyed soon after delivery. Quality depends on seasonal supply — appearance may vary slightly from photos.

Order online for delivery or pickup in Namibia — pricing is shown in NAD including the variant on this page. Images are representative; labels, batch codes, or bundle contents may vary by supplier shipment.","We deliver across Namibia where service is available. After you add Carrots 1kg to your cart, choose home delivery or a pickup point at checkout — fees and estimated windows depend on your address and the courier lane selected.

Packed for transit in a carton of approximately 280 × 180 × 95 mm (shipping weight approx. 1.10 kg).

You will receive order updates when your order is confirmed, packed, and handed to the courier. Inspect the outer box on arrival and note any visible damage on delivery where possible.","Returns and exchanges for Carrots 1kg follow the retailer policy and applicable consumer protection rules in Namibia.

To request help, open your order in AvoToday and contact support with your order number, SKU, and a short description of the issue. Photos of the product and packaging speed up resolution.

Perishable and opened food items are generally not returnable unless damaged in transit or incorrect item supplied.","Food, beverages, and perishables are sold for consumption. Quality issues (damage, leaks, obvious spoilage) reported within a short window after delivery may be reviewed with photos and your order reference. Routine freshness and taste preferences are not warranty matters.","Contents of this shipment

Product: Carrots 1kg
SKU: FRS-CAR-1
Variant: Standard (FRS-CAR-1)

Outer retail / shipping carton (L × W × H):
280 × 180 × 95 mm (shipping weight approx. 1.10 kg)

Included in the box:
• 1 × Carrots 1kg — the item described on this product page

Packaging may differ slightly from photos (seasonal sleeves, language on labels). Accessories shown in marketing images are included only when listed above. Retain the carton until you have inspected the product.",280,180,95,1100,NAD
avocados-4-pack,Avocados 4 pack,FRS-AVO-4,4999,5882,25,https://loremflickr.com/800/800/avocado%2Cfruit?lock=47419,fresh-produce,"Avocados 4 pack (SKU FRS-AVO-4) is listed in our fresh produce range on AvoToday. Best enjoyed soon after delivery. Quality depends on seasonal supply — appearance may vary slightly from photos.

Order online for delivery or pickup in Namibia — pricing is shown in NAD including the variant on this page. Images are representative; labels, batch codes, or bundle contents may vary by supplier shipment.","We deliver across Namibia where service is available. After you add Avocados 4 pack to your cart, choose home delivery or a pickup point at checkout — fees and estimated windows depend on your address and the courier lane selected.

Packed for transit in a carton of approximately 210 × 150 × 110 mm (shipping weight approx. 1.45 kg).

You will receive order updates when your order is confirmed, packed, and handed to the courier. Inspect the outer box on arrival and note any visible damage on delivery where possible.","Returns and exchanges for Avocados 4 pack follow the retailer policy and applicable consumer protection rules in Namibia.

To request help, open your order in AvoToday and contact support with your order number, SKU, and a short description of the issue. Photos of the product and packaging speed up resolution.

Perishable and opened food items are generally not returnable unless damaged in transit or incorrect item supplied.","Food, beverages, and perishables are sold for consumption. Quality issues (damage, leaks, obvious spoilage) reported within a short window after delivery may be reviewed with photos and your order reference. Routine freshness and taste preferences are not warranty matters.","Contents of this shipment

Product: Avocados 4 pack
SKU: FRS-AVO-4
Variant: Standard (FRS-AVO-4)

Outer retail / shipping carton (L × W × H):
210 × 150 × 110 mm (shipping weight approx. 1.45 kg)

Included in the box:
• 1 × Avocados 4 pack — the item described on this product page

Packaging may differ slightly from photos (seasonal sleeves, language on labels). Accessories shown in marketing images are included only when listed above. Retain the carton until you have inspected the product.",210,150,110,1450,NAD
spinach-bunch,Spinach bunch,FRS-SPN-1,1899,,25,https://loremflickr.com/800/800/spinach%2Cvegetable?lock=21087,fresh-produce,"Spinach bunch (SKU FRS-SPN-1) is listed in our fresh produce range on AvoToday. Best enjoyed soon after delivery. Quality depends on seasonal supply — appearance may vary slightly from photos.

Order online for delivery or pickup in Namibia — pricing is shown in NAD including the variant on this page. Images are representative; labels, batch codes, or bundle contents may vary by supplier shipment.","We deliver across Namibia where service is available. After you add Spinach bunch to your cart, choose home delivery or a pickup point at checkout — fees and estimated windows depend on your address and the courier lane selected.

Packed for transit in a carton of approximately 280 × 180 × 95 mm (shipping weight approx. 1.10 kg).

You will receive order updates when your order is confirmed, packed, and handed to the courier. Inspect the outer box on arrival and note any visible damage on delivery where possible.","Returns and exchanges for Spinach bunch follow the retailer policy and applicable consumer protection rules in Namibia.

To request help, open your order in AvoToday and contact support with your order number, SKU, and a short description of the issue. Photos of the product and packaging speed up resolution.

Perishable and opened food items are generally not returnable unless damaged in transit or incorrect item supplied.","Food, beverages, and perishables are sold for consumption. Quality issues (damage, leaks, obvious spoilage) reported within a short window after delivery may be reviewed with photos and your order reference. Routine freshness and taste preferences are not warranty matters.","Contents of this shipment

Product: Spinach bunch
SKU: FRS-SPN-1
Variant: Standard (FRS-SPN-1)

Outer retail / shipping carton (L × W × H):
280 × 180 × 95 mm (shipping weight approx. 1.10 kg)

Included in the box:
• 1 × Spinach bunch — the item described on this product page

Packaging may differ slightly from photos (seasonal sleeves, language on labels). Accessories shown in marketing images are included only when listed above. Retain the carton until you have inspected the product.",280,180,95,1100,NAD
cola-2l-bottle,Cola 2L bottle,SD-COLA-2L,2499,2777,25,https://loremflickr.com/800/800/cola%2Csoda%2Cbottle?lock=89114,soft-drinks,"Cola 2L bottle (SKU SD-COLA-2L) is listed in our soft drinks range on AvoToday. Check best-before or expiry on the pack when it arrives. Keep sealed until opened.

Order online for delivery or pickup in Namibia — pricing is shown in NAD including the variant on this page. Images are representative; labels, batch codes, or bundle contents may vary by supplier shipment.","We deliver across Namibia where service is available. After you add Cola 2L bottle to your cart, choose home delivery or a pickup point at checkout — fees and estimated windows depend on your address and the courier lane selected.

Packed for transit in a carton of approximately 95 × 95 × 320 mm (shipping weight approx. 2.15 kg).

You will receive order updates when your order is confirmed, packed, and handed to the courier. Inspect the outer box on arrival and note any visible damage on delivery where possible.","Returns and exchanges for Cola 2L bottle follow the retailer policy and applicable consumer protection rules in Namibia.

To request help, open your order in AvoToday and contact support with your order number, SKU, and a short description of the issue. Photos of the product and packaging speed up resolution.

Perishable and opened food items are generally not returnable unless damaged in transit or incorrect item supplied.","Food, beverages, and perishables are sold for consumption. Quality issues (damage, leaks, obvious spoilage) reported within a short window after delivery may be reviewed with photos and your order reference. Routine freshness and taste preferences are not warranty matters.","Contents of this shipment

Product: Cola 2L bottle
SKU: SD-COLA-2L
Variant: Standard (SD-COLA-2L)

Outer retail / shipping carton (L × W × H):
95 × 95 × 320 mm (shipping weight approx. 2.15 kg)

Included in the box:
• 1 × Cola 2L bottle — the item described on this product page

Packaging may differ slightly from photos (seasonal sleeves, language on labels). Accessories shown in marketing images are included only when listed above. Retain the carton until you have inspected the product.",95,95,320,2150,NAD
orange-squash-2l,Orange squash 2L,SD-ORA-2L,2199,,25,https://loremflickr.com/800/800/orange%2Cdrink?lock=96341,soft-drinks,"Orange squash 2L (SKU SD-ORA-2L) is listed in our soft drinks range on AvoToday. Check best-before or expiry on the pack when it arrives. Keep sealed until opened.

Order online for delivery or pickup in Namibia — pricing is shown in NAD including the variant on this page. Images are representative; labels, batch codes, or bundle contents may vary by supplier shipment.","We deliver across Namibia where service is available. After you add Orange squash 2L to your cart, choose home delivery or a pickup point at checkout — fees and estimated windows depend on your address and the courier lane selected.

Packed for transit in a carton of approximately 95 × 95 × 320 mm (shipping weight approx. 2.15 kg).

You will receive order updates when your order is confirmed, packed, and handed to the courier. Inspect the outer box on arrival and note any visible damage on delivery where possible.","Returns and exchanges for Orange squash 2L follow the retailer policy and applicable consumer protection rules in Namibia.

To request help, open your order in AvoToday and contact support with your order number, SKU, and a short description of the issue. Photos of the product and packaging speed up resolution.

Perishable and opened food items are generally not returnable unless damaged in transit or incorrect item supplied.","Food, beverages, and perishables are sold for consumption. Quality issues (damage, leaks, obvious spoilage) reported within a short window after delivery may be reviewed with photos and your order reference. Routine freshness and taste preferences are not warranty matters.","Contents of this shipment

Product: Orange squash 2L
SKU: SD-ORA-2L
Variant: Standard (SD-ORA-2L)

Outer retail / shipping carton (L × W × H):
95 × 95 × 320 mm (shipping weight approx. 2.15 kg)

Included in the box:
• 1 × Orange squash 2L — the item described on this product page

Packaging may differ slightly from photos (seasonal sleeves, language on labels). Accessories shown in marketing images are included only when listed above. Retain the carton until you have inspected the product.",95,95,320,2150,NAD
